timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783539552.157,empty,39779,0.000000,0.193860,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.188,empty,39780,0.000000,0.198015,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.216,empty,39781,0.000000,0.199841,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.247,empty,39782,0.000000,0.200168,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.277,empty,39783,0.000000,0.134003,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.306,empty,39784,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.335,empty,39785,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.375,empty,39786,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.395,empty,39787,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.430,empty,39788,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.460,empty,39789,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.487,empty,39790,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.522,empty,39791,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.549,empty,39792,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.581,empty,39793,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.609,empty,39794,0.000000,0.000000,0.000000,0.000000,静止,0.105924,0.033465,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.636,empty,39795,0.000000,0.000000,0.000616,0.000000,静止,0.105885,0.033354,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.666,empty,39796,0.012013,0.000000,0.010170,0.000000,静止,0.105631,0.032627,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.697,empty,39797,0.029988,0.000000,0.016281,0.000000,静止,0.105202,0.031803,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.726,empty,39798,0.025200,0.034549,0.000000,0.000000,静止,0.105032,0.031317,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.757,empty,39799,0.022032,0.027323,0.000000,0.000000,静止,0.104261,0.030372,0.187385,0.364020,0.175718,0.000083,0.000000,0
1783539552.791,empty,39800,0.019915,0.002709,0.000000,0.000000,静止,0.102035,0.029137,0.187385,0.364020,0.175002,0.000083,0.000000,0
1783539552.817,empty,39801,0.018483,0.000000,0.000000,0.000000,静止,0.101804,0.028475,0.187385,0.364020,0.175002,0.000083,0.000000,0
1783539552.845,empty,39802,0.017496,0.000000,0.000000,0.000000,静止,0.101701,0.028183,0.187385,0.364020,0.175002,0.000083,0.000000,0
1783539552.877,empty,39803,0.018187,0.000000,0.000000,0.000000,静止,0.101735,0.028278,0.187385,0.364020,0.175002,0.000083,0.000000,0
1783539552.906,empty,39804,0.039576,0.000000,0.000000,0.000000,静止,0.101873,0.028674,0.187385,0.364020,0.175002,0.000083,0.000000,0
1783539552.937,empty,39805,0.053182,0.000000,0.000000,0.000000,静止,0.102059,0.029205,0.187385,0.364020,0.175002,0.000000,0.000000,0
1783539552.967,empty,39806,0.055556,0.000000,0.000000,0.000000,静止,0.102254,0.029761,0.187385,0.364020,0.175002,0.000000,0.000000,0
1783539553.000,empty,39807,0.056876,0.000000,0.000000,0.000000,静止,0.102239,0.029720,0.187385,0.363944,0.175002,0.000000,0.000000,0
1783539553.029,empty,39808,0.042713,0.030600,0.000000,0.000000,静止,0.100964,0.028905,0.187385,0.362153,0.175002,0.000000,0.000000,0
1783539553.058,empty,39809,0.033456,0.037596,0.000000,0.000000,静止,0.099763,0.028033,0.187385,0.359281,0.175002,0.000000,0.000000,0
1783539553.092,empty,39810,0.012690,0.041957,0.000000,0.000000,静止,0.098602,0.026983,0.187385,0.301090,0.175002,0.000000,0.000000,0
1783539553.119,empty,39811,0.000000,0.059705,0.000000,0.000000,静止,0.097400,0.025828,0.187385,0.262626,0.175002,0.000000,0.000000,0
1783539553.148,empty,39812,0.000000,0.088432,0.000000,0.000000,静止,0.097079,0.024913,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.177,empty,39813,0.000000,0.106536,0.000000,0.000000,静止,0.096982,0.024635,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.213,empty,39814,0.000000,0.100228,0.000000,0.000000,静止,0.096982,0.024635,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.235,empty,39815,0.000000,0.030673,0.000000,0.000000,静止,0.096982,0.024635,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.264,empty,39816,0.000000,0.052404,0.000000,0.000000,静止,0.096982,0.024635,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.296,empty,39817,0.000000,0.066177,0.000000,0.000000,静止,0.096982,0.024635,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.328,empty,39818,0.012628,0.036777,0.000000,0.000000,静止,0.097026,0.024761,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.355,empty,39819,0.050766,0.017751,0.026570,0.000000,静止,0.097204,0.025269,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.386,empty,39820,0.075094,0.005453,0.079298,0.000000,静止,0.097467,0.026020,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.416,empty,39821,0.090434,0.000000,0.112866,0.000000,静止,0.097783,0.026924,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.445,empty,39822,0.099935,0.000000,0.133961,0.000000,静止,0.098348,0.027923,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.477,empty,39823,0.105646,0.000000,0.142384,0.000000,静止,0.099057,0.028980,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.507,empty,39824,0.108901,0.000000,0.147212,0.000000,静止,0.099747,0.029639,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.534,empty,39825,0.103913,0.000000,0.149713,0.000000,静止,0.100071,0.029920,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.567,empty,39826,0.095849,0.000000,0.108943,0.000000,静止,0.100069,0.029912,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.595,empty,39827,0.066981,0.000000,0.077581,0.000000,静止,0.100238,0.030395,0.187385,0.255281,0.175002,0.000000,0.000000,0
1783539553.629,empty,39828,0.023846,0.000000,0.046041,0.000000,静止,0.100321,0.030634,0.187385,0.255281,0.175002,0.000000,0.000000,0
