timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783539457.088,empty,36693,0.072048,0.000000,0.035073,0.000000,静止,0.117820,0.023602,0.295160,0.876245,0.199546,0.000333,0.000000,0
1783539457.122,empty,36694,0.029688,0.000000,0.009353,0.000000,静止,0.117924,0.023899,0.295160,0.876245,0.199546,0.000333,0.000000,0
1783539457.156,empty,36695,0.002359,0.000000,0.000000,0.000000,静止,0.117932,0.023923,0.295160,0.876245,0.199546,0.000333,0.000000,0
1783539457.182,empty,36696,0.000000,0.000000,0.000000,0.000000,静止,0.117932,0.023923,0.295160,0.876245,0.199546,0.000333,0.000000,0
1783539457.212,empty,36697,0.054741,0.000000,0.023960,0.000000,静止,0.118124,0.024470,0.295160,0.876245,0.199546,0.000333,0.000000,0
1783539457.247,empty,36698,0.063990,0.000000,0.038232,0.000000,静止,0.118348,0.025110,0.295160,0.876245,0.199546,0.000333,0.000000,0
1783539457.270,empty,36699,0.069693,0.000000,0.047269,0.000000,静止,0.118592,0.025807,0.295160,0.876245,0.199546,0.000333,0.000000,0
1783539457.302,empty,36700,0.073094,0.000000,0.052902,0.000000,静止,0.118887,0.026538,0.295160,0.870924,0.199546,0.000333,0.000000,0
1783539457.337,empty,36701,0.075003,0.000000,0.056327,0.000000,静止,0.119221,0.027288,0.295160,0.791465,0.199546,0.000333,0.000000,0
1783539457.362,empty,36702,0.075946,0.000000,0.058319,0.000000,静止,0.119522,0.028047,0.295160,0.791465,0.199546,0.000333,0.000000,0
1783539457.389,empty,36703,0.076266,0.000000,0.059382,0.000000,静止,0.119801,0.028810,0.295160,0.791465,0.199546,0.000333,0.000000,0
1783539457.424,empty,36704,0.076184,0.004321,0.059845,0.000000,静止,0.120068,0.029572,0.295160,0.791465,0.199546,0.000333,0.000000,0
1783539457.453,empty,36705,0.085256,0.042883,0.079530,0.000000,静止,0.120703,0.030425,0.295160,0.791465,0.199546,0.000333,0.000000,0
1783539457.481,empty,36706,0.090755,0.084121,0.091869,0.000000,静止,0.121528,0.031332,0.295160,0.791465,0.199546,0.000333,0.000000,0
1783539457.514,empty,36707,0.109994,0.114233,0.113094,0.000000,静止,0.122784,0.032269,0.295160,0.791465,0.199546,0.000333,0.000000,0
