timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783539344.284,empty,33071,0.000000,0.000000,0.000000,0.000000,静止,0.070984,0.023377,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.315,empty,33072,0.000000,0.000000,0.000000,0.000000,静止,0.070927,0.023214,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.345,empty,33073,0.000000,0.000000,0.000000,0.000000,静止,0.070907,0.023156,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.374,empty,33074,0.000000,0.004366,0.000000,0.000000,静止,0.070875,0.023064,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.410,empty,33075,0.000000,0.048772,0.000000,0.000000,静止,0.070871,0.023053,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.434,empty,33076,0.000000,0.077139,0.000000,0.000000,静止,0.070871,0.023053,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.462,empty,33077,0.025928,0.082229,0.000046,0.000000,静止,0.070962,0.023312,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.494,empty,33078,0.046254,0.078625,0.011961,0.000000,静止,0.071124,0.023775,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.525,empty,33079,0.044627,0.069902,0.010653,0.000000,静止,0.071280,0.024221,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.555,empty,33080,0.040211,0.064038,0.004069,0.000000,静止,0.071421,0.024623,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.584,empty,33081,0.037226,0.048894,0.000000,0.000000,静止,0.071551,0.024996,0.099714,0.229084,0.116877,0.000083,0.000000,0
1783539344.615,empty,33082,0.070468,0.000000,0.015941,0.000000,静止,0.071858,0.025700,0.099714,0.201370,0.116877,0.000083,0.000000,0
1783539344.647,empty,33083,0.056286,0.000000,0.007401,0.000000,静止,0.072012,0.026142,0.099714,0.182042,0.116877,0.000083,0.000000,0
1783539344.677,empty,33084,0.046969,0.000000,0.001882,0.000000,静止,0.072072,0.026314,0.099714,0.168920,0.116877,0.000083,0.000000,0
1783539344.704,empty,33085,0.076045,0.000000,0.017177,0.000000,静止,0.072414,0.026664,0.099714,0.114163,0.116877,0.000083,0.000000,0
1783539344.739,empty,33086,0.094431,0.000000,0.068376,0.000000,静止,0.073475,0.027128,0.099714,0.097940,0.116877,0.000083,0.000000,0
1783539344.763,empty,33087,0.105870,0.000000,0.101016,0.000000,静止,0.074894,0.027697,0.105870,0.097940,0.116877,0.000083,0.000000,0
1783539344.793,empty,33088,0.104307,0.000000,0.080222,0.000000,静止,0.076073,0.028038,0.105870,0.097940,0.116877,0.000083,0.000000,0
1783539344.823,empty,33089,0.102901,0.008664,0.093415,0.000000,静止,0.076863,0.028231,0.105870,0.097940,0.116877,0.000083,0.000000,0
1783539344.855,empty,33090,0.101601,0.060831,0.104042,0.000000,静止,0.077260,0.028328,0.105870,0.097940,0.116877,0.000083,0.000000,0
1783539344.885,empty,33091,0.097696,0.084226,0.107943,0.000000,静止,0.077293,0.028336,0.105870,0.097940,0.116877,0.000083,0.000000,0
1783539344.913,empty,33092,0.079524,0.088476,0.080968,0.000000,静止,0.076465,0.028134,0.105870,0.097940,0.116877,0.000083,0.000000,0
1783539344.944,empty,33093,0.056193,0.090867,0.037390,0.000000,静止,0.076405,0.027962,0.105870,0.097940,0.116877,0.000083,0.000000,0
1783539344.974,empty,33094,0.041000,0.112364,0.032392,0.000000,静止,0.076352,0.027811,0.105870,0.112364,0.116877,0.000083,0.000000,0
1783539345.005,empty,33095,0.042444,0.134181,0.029062,0.000000,静止,0.076351,0.027809,0.105870,0.134181,0.116877,0.000083,0.000000,0
1783539345.035,empty,33096,0.011377,0.147634,0.003694,0.000000,静止,0.076391,0.027923,0.105870,0.147634,0.116877,0.000083,0.000000,0
1783539345.067,empty,33097,0.000000,0.266048,0.000000,0.000000,静止,0.076391,0.027923,0.105870,0.266048,0.116877,0.000083,0.000000,0
1783539345.095,empty,33098,0.000000,0.454113,0.000000,0.000000,静止,0.076391,0.027923,0.105870,0.454113,0.116877,0.000083,0.000000,0
1783539345.129,empty,33099,0.000000,0.571403,0.000000,0.000000,静止,0.076391,0.027923,0.105870,0.571403,0.116877,0.000083,0.000000,0
1783539345.152,empty,33100,0.000000,0.642529,0.000000,0.000000,静止,0.076391,0.027923,0.105870,0.642529,0.116877,0.000083,0.000000,0
1783539345.182,empty,33101,0.000000,0.696383,0.000000,0.000000,静止,0.076391,0.027923,0.105870,0.696383,0.116877,0.000083,0.000000,0
1783539345.215,empty,33102,0.005317,0.726183,0.000000,0.000000,静止,0.076410,0.027976,0.105870,0.726183,0.116877,0.000083,0.000000,0
1783539345.243,empty,33103,0.015596,0.589091,0.000000,0.000000,静止,0.076464,0.028132,0.105870,0.726183,0.116877,0.000083,0.000000,0
1783539345.273,empty,33104,0.022153,0.444990,0.000000,0.000000,静止,0.076542,0.028354,0.105870,0.726183,0.116877,0.000083,0.000000,0
1783539345.303,empty,33105,0.026290,0.338286,0.000000,0.000000,静止,0.076634,0.028617,0.105870,0.726183,0.116877,0.000083,0.000000,0
1783539345.334,empty,33106,0.000000,0.241614,0.000000,0.000000,静止,0.076634,0.028617,0.105870,0.726183,0.116877,0.000083,0.000000,0
1783539345.365,empty,33107,0.000000,0.178862,0.000000,0.000000,静止,0.076628,0.028601,0.105870,0.726183,0.116877,0.000083,0.000000,0
1783539345.394,empty,33108,0.000000,0.137983,0.000000,0.000000,静止,0.076628,0.028601,0.105870,0.726183,0.116877,0.000083,0.000000,0
1783539345.427,empty,33109,0.000000,0.111246,0.000000,0.000000,静止,0.076582,0.028468,0.105870,0.726183,0.116877,0.000083,0.000000,0
