timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783538481.356,empty,5825,0.099691,0.093028,0.008560,0.000000,静止,0.140333,0.038598,0.289464,0.590205,0.234201,0.000167,0.000000,0
1783538481.388,empty,5826,0.126246,0.175419,0.019006,0.000000,静止,0.140968,0.039861,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.416,empty,5827,0.142776,0.254339,0.025656,0.000000,静止,0.142097,0.040904,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.444,empty,5828,0.116469,0.360338,0.007445,0.000000,静止,0.142505,0.042068,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.474,empty,5829,0.063348,0.426167,0.000000,0.000000,静止,0.142726,0.042702,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.503,empty,5830,0.000000,0.409647,0.000000,0.000000,静止,0.142726,0.042702,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.534,empty,5831,0.000000,0.368853,0.000000,0.000000,静止,0.142726,0.042702,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.569,empty,5832,0.000000,0.341128,0.000000,0.000000,静止,0.142715,0.042670,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.595,empty,5833,0.000000,0.253935,0.000000,0.000000,静止,0.142656,0.042501,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.624,empty,5834,0.000000,0.098294,0.000000,0.000000,静止,0.142656,0.042501,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.656,empty,5835,0.000000,0.000000,0.000000,0.000000,静止,0.142654,0.042495,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.685,empty,5836,0.000000,0.000000,0.000000,0.000000,静止,0.142601,0.042343,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.718,empty,5837,0.000000,0.000000,0.000000,0.000000,静止,0.142585,0.042297,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.743,empty,5838,0.000000,0.000000,0.000000,0.000000,静止,0.142585,0.042297,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.775,empty,5839,0.000000,0.000000,0.000000,0.000000,静止,0.142548,0.042193,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.806,empty,5840,0.000000,0.000000,0.000000,0.000000,静止,0.142484,0.042009,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.834,empty,5841,0.000000,0.000000,0.000000,0.000000,静止,0.142351,0.041631,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.863,empty,5842,0.000000,0.000000,0.000000,0.000000,静止,0.142221,0.041259,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.894,empty,5843,0.000000,0.000000,0.000000,0.000000,静止,0.142093,0.040892,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.924,empty,5844,0.000000,0.000000,0.000000,0.000000,静止,0.141966,0.040529,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.955,empty,5845,0.000000,0.000000,0.000000,0.000000,静止,0.141845,0.040185,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538481.985,empty,5846,0.000000,0.000000,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.014,empty,5847,0.000000,0.000000,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.046,empty,5848,0.000000,0.000000,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.074,empty,5849,0.000000,0.000000,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.104,empty,5850,0.000000,0.000000,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.136,empty,5851,0.000000,0.083126,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.165,empty,5852,0.000000,0.139848,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.193,empty,5853,0.000000,0.175659,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.229,empty,5854,0.000000,0.199827,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.254,empty,5855,0.000000,0.205513,0.000000,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.286,empty,5856,0.000000,0.089279,0.022551,0.000000,静止,0.141724,0.039839,0.289464,0.590205,0.234201,0.000083,0.000000,0
1783538482.317,empty,5857,0.006264,0.000000,0.040187,0.000000,静止,0.141705,0.039783,0.289464,0.572512,0.234201,0.000083,0.000000,0
1783538482.343,empty,5858,0.028375,0.000000,0.051378,0.000000,静止,0.141573,0.039407,0.289464,0.503634,0.234201,0.000083,0.000000,0
1783538482.378,empty,5859,0.042492,0.000000,0.058380,0.000000,静止,0.141370,0.038826,0.289464,0.457341,0.234201,0.000083,0.000000,0
1783538482.405,empty,5860,0.081379,0.000000,0.062661,0.000000,静止,0.141226,0.038415,0.289464,0.429620,0.234201,0.000083,0.000000,0
1783538482.434,empty,5861,0.070000,0.000000,0.041728,0.000000,静止,0.140439,0.037756,0.289464,0.426167,0.234201,0.000083,0.000000,0
1783538482.476,empty,5862,0.062432,0.000000,0.013724,0.000000,静止,0.140489,0.037897,0.289464,0.426167,0.234201,0.000083,0.000000,0
1783538482.496,empty,5863,0.000000,0.000000,0.000000,0.000000,静止,0.140489,0.037897,0.289464,0.426167,0.234201,0.000083,0.000000,0
1783538482.524,empty,5864,0.000000,0.000000,0.000000,0.000000,静止,0.140489,0.037897,0.289464,0.426167,0.234201,0.000083,0.000000,0
1783538482.556,empty,5865,0.015375,0.000000,0.000000,0.000000,静止,0.140543,0.038051,0.289464,0.426167,0.234201,0.000083,0.000000,0
1783538482.584,empty,5866,0.057250,0.000000,0.019008,0.000000,静止,0.140743,0.038624,0.289464,0.426167,0.234201,0.000083,0.000000,0
1783538482.617,empty,5867,0.062296,0.000000,0.027167,0.000000,静止,0.140961,0.039247,0.289464,0.426167,0.234201,0.000083,0.000000,0
1783538482.644,empty,5868,0.086945,0.000000,0.070026,0.000000,静止,0.141265,0.040116,0.289464,0.426167,0.234201,0.000083,0.000000,0
