timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783538649.953,empty,11366,0.085266,0.031476,0.093190,0.000000,静止,0.158561,0.039040,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538649.979,empty,11367,0.059524,0.036218,0.073090,0.000000,静止,0.158770,0.039635,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.012,empty,11368,0.042772,0.039135,0.059912,0.000000,静止,0.158919,0.040063,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.039,empty,11369,0.031851,0.040868,0.051225,0.000000,静止,0.159031,0.040381,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.103,empty,11370,0.024717,0.020752,0.045456,0.000000,静止,0.159031,0.040383,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.130,empty,11371,0.000000,0.006012,0.037587,0.000000,静止,0.158848,0.039857,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.161,empty,11372,0.000000,0.000000,0.032393,0.000000,静止,0.158601,0.039154,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.187,empty,11373,0.000000,0.027759,0.000000,0.000000,静止,0.158340,0.038407,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.220,empty,11374,0.000000,0.050331,0.000000,0.000000,静止,0.158340,0.038407,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.248,empty,11375,0.000000,0.064652,0.000000,0.000000,静止,0.158340,0.038407,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.278,empty,11376,0.000000,0.110286,0.000000,0.000000,静止,0.158340,0.038407,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.309,empty,11377,0.000000,0.216737,0.000000,0.000000,静止,0.158340,0.038407,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.339,empty,11378,0.013742,0.283943,0.000000,0.000000,静止,0.158388,0.038544,0.242394,0.311402,0.366699,0.000000,0.000000,0
1783538650.369,empty,11379,0.065822,0.325574,0.047278,0.000000,静止,0.158618,0.039202,0.242394,0.325574,0.366699,0.000000,0.000000,0
