timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783538545.343,empty,7927,0.161329,0.000000,0.174779,0.000000,静止,0.160139,0.069056,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.373,empty,7928,0.132095,0.000000,0.117343,0.000000,静止,0.160549,0.070227,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.407,empty,7929,0.112839,0.000000,0.080074,0.000000,静止,0.160842,0.071066,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.432,empty,7930,0.156232,0.000000,0.113648,0.000000,静止,0.161257,0.072251,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.463,empty,7931,0.183403,0.000000,0.134743,0.000000,静止,0.161983,0.073846,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.497,empty,7932,0.177031,0.000000,0.124694,0.000000,静止,0.162551,0.075466,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.522,empty,7933,0.171223,0.000000,0.117761,0.000000,静止,0.163050,0.076893,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.554,empty,7934,0.166802,0.000000,0.112854,0.000000,静止,0.163459,0.078062,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.582,empty,7935,0.163290,0.000000,0.109267,0.000000,静止,0.163789,0.079005,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.611,empty,7936,0.103328,0.000000,0.104868,0.000000,静止,0.163867,0.079227,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.647,empty,7937,0.017507,0.000000,0.026061,0.000000,静止,0.163420,0.077949,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.673,empty,7938,0.000000,0.000000,0.000000,0.000000,静止,0.162506,0.076090,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.701,empty,7939,0.000000,0.000000,0.000000,0.000000,静止,0.161965,0.074545,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.731,empty,7940,0.000000,0.000000,0.000000,0.000000,静止,0.161497,0.073207,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.762,empty,7941,0.000000,0.000000,0.000000,0.000000,静止,0.161388,0.072893,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.793,empty,7942,0.000000,0.000000,0.000000,0.000000,静止,0.161388,0.072893,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.820,empty,7943,0.000000,0.000000,0.000000,0.000000,静止,0.161230,0.072443,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.854,empty,7944,0.000000,0.000000,0.000000,0.000000,静止,0.160894,0.071482,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.883,empty,7945,0.000000,0.000000,0.000000,0.000000,静止,0.160444,0.070198,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.913,empty,7946,0.000000,0.000000,0.000000,0.000000,静止,0.159909,0.068669,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.942,empty,7947,0.000000,0.000000,0.000000,0.000000,静止,0.159336,0.067032,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538545.975,empty,7948,0.000000,0.000000,0.000000,0.000000,静止,0.158741,0.065331,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.002,empty,7949,0.000000,0.000000,0.000000,0.000000,静止,0.158134,0.063598,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.033,empty,7950,0.000000,0.000000,0.000000,0.000000,静止,0.157437,0.061808,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.062,empty,7951,0.000000,0.000000,0.000000,0.000000,静止,0.156625,0.059991,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.092,empty,7952,0.000000,0.000000,0.000000,0.000000,静止,0.155673,0.058164,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.132,empty,7953,0.000000,0.000000,0.014165,0.000000,静止,0.155271,0.057015,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.152,empty,7954,0.017744,0.000000,0.047058,0.000000,静止,0.155085,0.056483,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.181,empty,7955,0.036063,0.000000,0.068029,0.000000,静止,0.155063,0.056420,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.214,empty,7956,0.047710,0.000000,0.081244,0.000000,静止,0.155206,0.056829,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.245,empty,7957,0.055020,0.000000,0.089421,0.000000,静止,0.155398,0.057379,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.274,empty,7958,0.059513,0.000000,0.110662,0.000000,静止,0.155607,0.057974,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.308,empty,7959,0.048402,0.000000,0.123857,0.000000,静止,0.155776,0.058458,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.333,empty,7960,0.000000,0.000000,0.087174,0.000000,静止,0.155776,0.058458,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.367,empty,7961,0.005182,0.000000,0.107924,0.000000,静止,0.155794,0.058510,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.392,empty,7962,0.000000,0.000000,0.076249,0.000000,静止,0.155794,0.058510,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.422,empty,7963,0.000000,0.000000,0.057628,0.000000,静止,0.155794,0.058510,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.455,empty,7964,0.006943,0.000000,0.028510,0.000000,静止,0.155818,0.058579,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.483,empty,7965,0.000000,0.000000,0.000000,0.000000,静止,0.155818,0.058579,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.512,empty,7966,0.000000,0.000000,0.000000,0.000000,静止,0.155818,0.058579,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.542,empty,7967,0.000902,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.572,empty,7968,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.605,empty,7969,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.638,empty,7970,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.662,empty,7971,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.692,empty,7972,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.725,empty,7973,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.754,empty,7974,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.787,empty,7975,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.812,empty,7976,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.844,empty,7977,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.875,empty,7978,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.906,empty,7979,0.000000,0.000000,0.000000,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000000,0.000000,0
1783538546.931,empty,7980,0.000000,0.000000,0.000000,0.008333,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538546.972,empty,7981,0.000000,0.000000,0.006468,0.000000,静止,0.155822,0.058588,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538546.993,empty,7982,0.012898,0.007752,0.017217,0.000000,静止,0.155867,0.058717,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.022,empty,7983,0.003892,0.055469,0.020049,0.000000,静止,0.155880,0.058756,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.052,empty,7984,0.094702,0.085933,0.103880,0.000000,静止,0.156132,0.059476,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.083,empty,7985,0.148020,0.077285,0.147724,0.000000,静止,0.156486,0.060486,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.113,empty,7986,0.181601,0.041463,0.175231,0.000000,静止,0.157172,0.061678,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.148,empty,7987,0.202348,0.018297,0.192122,0.000000,静止,0.158372,0.062392,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.174,empty,7988,0.197137,0.003337,0.202128,0.000000,静止,0.159205,0.062619,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.204,empty,7989,0.192977,0.000000,0.207677,0.000000,静止,0.158855,0.062534,0.282735,0.233540,0.224989,0.000083,0.000000,0
1783538547.237,empty,7990,0.189508,0.000000,0.210346,0.000000,静止,0.159256,0.062834,0.282735,0.198846,0.224989,0.000083,0.000000,0
1783538547.294,empty,7991,0.136349,0.000000,0.173132,0.000000,静止,0.159114,0.062427,0.282735,0.130454,0.224989,0.000083,0.000000,0
1783538547.323,empty,7992,0.077865,0.000000,0.102925,0.000000,静止,0.158507,0.061331,0.282735,0.085933,0.224989,0.000083,0.000000,0
1783538547.352,empty,7993,0.063918,0.000000,0.103153,0.000000,静止,0.157436,0.060035,0.282735,0.085933,0.224989,0.000083,0.000000,0
