timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783539944.868,empty,606,0.084787,0.000000,0.070813,0.000000,静止,0.087004,0.024236,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539944.893,empty,607,0.072350,0.000000,0.079993,0.000000,静止,0.087038,0.024333,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539944.920,empty,608,0.064092,0.000000,0.085584,0.000000,静止,0.086966,0.024126,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539944.953,empty,609,0.061738,0.000000,0.088847,0.000000,静止,0.086615,0.023757,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539944.982,empty,610,0.059996,0.000000,0.090603,0.000000,静止,0.085320,0.023214,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.017,empty,611,0.058655,0.000000,0.091383,0.000000,静止,0.083802,0.022633,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.043,empty,612,0.057576,0.000000,0.057507,0.000000,静止,0.081902,0.021959,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.071,empty,613,0.060067,0.000000,0.058585,0.000000,静止,0.080716,0.021504,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.102,empty,614,0.058049,0.000000,0.036028,0.000000,静止,0.080033,0.021157,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.139,empty,615,0.056537,0.000000,0.021402,0.000000,静止,0.079755,0.020945,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.167,empty,616,0.037595,0.025067,0.003346,0.000000,静止,0.079767,0.020980,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.195,empty,617,0.046431,0.000000,0.023310,0.000000,静止,0.079910,0.021387,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.222,empty,618,0.030803,0.000000,0.004483,0.000000,静止,0.080017,0.021695,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.254,empty,619,0.041776,0.000000,0.023938,0.000000,静止,0.080164,0.022113,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.287,empty,620,0.021595,0.000000,0.000000,0.000000,静止,0.080239,0.022329,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.311,empty,621,0.008542,0.007065,0.000000,0.000000,静止,0.080269,0.022414,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.340,empty,622,0.000115,0.074177,0.000000,0.000000,静止,0.080270,0.022415,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.373,empty,623,0.000000,0.117018,0.000000,0.000000,静止,0.080270,0.022415,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.402,empty,624,0.000000,0.144043,0.000000,0.000000,静止,0.080270,0.022415,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.433,empty,625,0.030623,0.160786,0.000000,0.000000,静止,0.080377,0.022721,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.465,empty,626,0.015763,0.170856,0.000000,0.000000,静止,0.080432,0.022879,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.493,empty,627,0.006150,0.111782,0.000000,0.000000,静止,0.080453,0.022940,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.525,empty,628,0.000000,0.073483,0.000000,0.000000,静止,0.080453,0.022941,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.554,empty,629,0.000000,0.048624,0.000000,0.000000,静止,0.080453,0.022940,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.586,empty,630,0.000000,0.017358,0.000000,0.000000,静止,0.080453,0.022941,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.616,empty,631,0.000000,0.000000,0.000000,0.000000,静止,0.080453,0.022940,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.642,empty,632,0.000000,0.000000,0.000000,0.000000,静止,0.080453,0.022940,0.148968,0.646564,0.133813,0.000000,0.000000,0
1783539945.672,empty,633,0.000000,0.000000,0.000000,0.000000,静止,0.080453,0.022940,0.148968,0.646564,0.133813,0.000000,0.000000,0
