timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783538318.264,empty,509,0.037991,0.022027,0.019427,0.000000,静止,0.118006,0.042331,0.171262,0.268731,0.163722,0.000083,0.000000,0
1783538318.292,empty,510,0.144258,0.015682,0.032283,0.000000,静止,0.118687,0.043774,0.171262,0.268731,0.163722,0.000083,0.000000,0
1783538318.320,empty,511,0.088782,0.000000,0.031236,0.000000,静止,0.118998,0.044662,0.171262,0.268731,0.163722,0.000083,0.000000,0
1783538318.355,empty,512,0.052859,0.000000,0.030449,0.000000,静止,0.119183,0.045190,0.171262,0.268731,0.163722,0.000083,0.000000,0
1783538318.380,empty,513,0.101687,0.000000,0.089235,0.000000,静止,0.119539,0.046207,0.171262,0.268731,0.163722,0.000083,0.000000,0
1783538318.413,empty,514,0.132635,0.000000,0.126644,0.000000,静止,0.120003,0.047534,0.171262,0.268731,0.163722,0.000083,0.000000,0
1783538318.443,empty,515,0.151950,0.000000,0.150134,0.000000,静止,0.120823,0.049053,0.171262,0.268731,0.163722,0.000083,0.000000,0
1783538318.472,empty,516,0.163712,0.000000,0.164581,0.000000,静止,0.122204,0.050690,0.171262,0.268731,0.164581,0.000083,0.000000,0
1783538318.506,empty,517,0.170577,0.000000,0.145292,0.000000,静止,0.123689,0.052396,0.171262,0.268731,0.164581,0.000083,0.000000,0
1783538318.528,empty,518,0.174273,0.000000,0.132353,0.000000,静止,0.125310,0.054139,0.174273,0.268731,0.164581,0.000083,0.000000,0
1783538318.563,empty,519,0.165561,0.000000,0.119020,0.000000,静止,0.126380,0.055431,0.174273,0.268731,0.164581,0.000083,0.000000,0
1783538318.600,empty,520,0.141005,0.000000,0.096042,0.000000,静止,0.126588,0.056025,0.174273,0.268731,0.164581,0.000083,0.000000,0
1783538318.618,empty,521,0.124710,0.000000,0.080933,0.000000,静止,0.126564,0.055957,0.174273,0.268731,0.164581,0.000083,0.000000,0
1783538318.652,empty,522,0.113773,0.000000,0.070929,0.000000,静止,0.125865,0.055464,0.174273,0.268731,0.164581,0.000083,0.000000,0
1783538318.684,empty,523,0.050278,0.000000,0.036635,0.000000,静止,0.124671,0.054285,0.174273,0.268731,0.164581,0.000083,0.000000,0
