timestamp,label,frame,activity,posture,burst,spread,window_label,window_motion,window_motion_mean,window_motion_peak,window_posture,window_burst,window_spread,active_ratio,peaks
1783540351.338,left_wave,13295,0.000000,4.091037,0.000000,0.075000,疑似蹲下/起立,0.364977,0.102087,0.870494,4.788907,0.497818,0.073750,0.000000,0
1783540351.372,left_wave,13296,0.000000,4.082264,0.000000,0.091667,疑似蹲下/起立,0.363545,0.099421,0.870494,4.788907,0.497818,0.074250,0.000000,0
1783540351.403,left_wave,13297,0.000000,4.091121,0.000000,0.091667,疑似蹲下/起立,0.362992,0.097842,0.870494,4.788907,0.497818,0.074583,0.000000,0
1783540351.426,left_wave,13298,0.000000,4.107105,0.016356,0.066667,疑似蹲下/起立,0.362687,0.096971,0.870494,4.788907,0.497818,0.074583,0.000000,0
1783540351.459,left_wave,13299,0.000000,4.092708,0.007653,0.066667,疑似蹲下/起立,0.362543,0.096559,0.870494,4.788907,0.497818,0.074583,0.000000,0
1783540351.492,left_wave,13300,0.000000,4.085651,0.001996,0.075000,疑似蹲下/起立,0.362535,0.096537,0.870494,4.788907,0.497818,0.074917,0.000000,0
1783540351.516,left_wave,13301,0.000000,4.103550,0.000000,0.083333,疑似蹲下/起立,0.362535,0.096537,0.870494,4.788907,0.497818,0.075167,0.000000,0
1783540351.581,left_wave,13302,0.000000,4.129725,0.015364,0.125000,疑似蹲下/起立,0.362535,0.096537,0.870494,4.788907,0.497818,0.075833,0.000000,0
1783540351.606,left_wave,13303,0.000000,4.162003,0.026443,0.133333,疑似蹲下/起立,0.362535,0.096537,0.870494,4.788907,0.497818,0.076417,0.000000,0
1783540351.645,left_wave,13304,0.035202,4.188325,0.044025,0.125000,疑似蹲下/起立,0.362659,0.096889,0.870494,4.788907,0.497818,0.076917,0.000000,0
1783540351.668,left_wave,13305,0.072574,4.257035,0.085094,0.116667,疑似蹲下/起立,0.362913,0.097615,0.870494,4.788907,0.497818,0.077500,0.000000,0
1783540351.699,left_wave,13306,0.114354,4.306752,0.139822,0.091667,疑似蹲下/起立,0.363313,0.098758,0.870494,4.788907,0.497818,0.077833,0.000000,0
1783540351.732,left_wave,13307,0.124023,4.339068,0.147362,0.091667,疑似蹲下/起立,0.363747,0.099999,0.870494,4.788907,0.497818,0.078083,0.000000,0
1783540351.758,left_wave,13308,0.130308,4.360073,0.164434,0.058333,疑似蹲下/起立,0.364203,0.101302,0.870494,4.788907,0.497818,0.078000,0.000000,0
1783540351.819,left_wave,13309,0.134393,4.373727,0.175530,0.058333,疑似蹲下/起立,0.364673,0.102646,0.870494,4.788907,0.497818,0.077750,0.000000,0
1783540351.883,left_wave,13310,0.137048,4.349831,0.182743,0.033333,疑似蹲下/起立,0.365153,0.104016,0.870494,4.788907,0.497818,0.077250,0.000000,0
1783540351.906,left_wave,13311,0.138774,4.278517,0.187431,0.025000,疑似蹲下/起立,0.365639,0.105404,0.870494,4.788907,0.497818,0.076667,0.000000,0
1783540351.940,left_wave,13312,0.147430,4.219820,0.269278,0.000000,疑似蹲下/起立,0.366155,0.106878,0.870494,4.788907,0.497818,0.075750,0.000000,0
1783540351.972,left_wave,13313,0.153056,3.964381,0.322478,0.000000,疑似蹲下/起立,0.366691,0.108409,0.870494,4.788907,0.497818,0.075083,0.000000,0
1783540352.003,left_wave,13314,0.276420,3.574814,0.410066,0.000000,疑似蹲下/起立,0.368431,0.110908,0.870494,4.788907,0.497818,0.074250,0.000000,0
1783540352.029,left_wave,13315,0.461310,3.300664,0.571091,0.025000,疑似蹲下/起立,0.392090,0.115040,0.870494,4.788907,0.571091,0.073833,0.000000,0
1783540352.067,left_wave,13316,0.644031,3.122467,0.933415,0.033333,疑似蹲下/起立,0.480499,0.121208,0.870494,4.788907,0.933415,0.073333,0.000000,0
1783540352.118,left_wave,13317,0.700257,3.006638,0.911267,0.025000,疑似蹲下/起立,0.498612,0.127725,0.870494,4.788907,0.933415,0.072667,0.000000,0
1783540352.149,left_wave,13318,0.772275,2.931350,0.907841,0.000000,疑似蹲下/起立,0.518900,0.134422,0.870494,4.788907,0.933415,0.071417,0.000000,0
1783540352.176,left_wave,13319,0.819086,3.044349,0.905613,0.008333,疑似蹲下/起立,0.539105,0.139675,0.870494,4.788907,0.933415,0.070333,0.000000,0
1783540352.211,left_wave,13320,0.814043,3.117798,0.893196,0.000000,疑似蹲下/起立,0.550362,0.142420,0.870494,4.788907,0.933415,0.069417,0.000000,0
1783540352.237,left_wave,13321,0.846236,3.165540,0.896094,0.000000,疑似蹲下/起立,0.556390,0.143891,0.870494,4.788907,0.933415,0.068667,0.000000,0
1783540352.268,left_wave,13322,0.856024,3.196573,0.897978,0.000000,疑似蹲下/起立,0.558563,0.144421,0.870494,4.788907,0.933415,0.067667,0.000000,0
1783540352.303,left_wave,13323,0.862386,3.216744,0.899203,0.016667,疑似蹲下/起立,0.558231,0.144340,0.862386,4.721306,0.933415,0.066917,0.000000,0
1783540352.327,left_wave,13324,0.877659,3.229855,0.942105,0.025000,疑似蹲下/起立,0.565676,0.145732,0.877659,4.663309,0.942105,0.066250,0.000000,0
1783540352.358,left_wave,13325,0.900315,3.238377,0.991069,0.100000,疑似蹲下/起立,0.587763,0.148730,0.900315,4.608076,0.991069,0.066333,0.000000,0
1783540352.425,left_wave,13326,0.915041,3.275507,1.030599,0.075000,疑似蹲下/起立,0.614891,0.153419,0.915041,4.569741,1.030599,0.066250,0.000000,0
1783540352.449,left_wave,13327,0.924613,3.368120,1.056293,0.033333,疑似蹲下/起立,0.639487,0.159372,0.924613,4.528580,1.056293,0.066000,0.000000,0
1783540352.479,left_wave,13328,0.906969,3.529368,1.065291,0.041667,疑似蹲下/起立,0.653435,0.165908,0.924613,4.434070,1.065291,0.066000,0.000000,0
1783540352.508,left_wave,13329,0.945161,3.641222,1.161575,0.050000,疑似蹲下/起立,0.684470,0.173320,0.945161,4.373727,1.161575,0.065833,0.000000,0
1783540352.540,left_wave,13330,0.949437,3.713927,1.133725,0.025000,疑似蹲下/起立,0.693835,0.181096,0.949437,4.373727,1.161575,0.065167,0.000000,0
1783540352.571,left_wave,13331,0.902045,3.761186,1.036254,0.008333,疑似蹲下/起立,0.699988,0.189247,0.949437,4.373727,1.161575,0.064250,0.000000,0
1783540352.601,left_wave,13332,0.699169,3.784861,0.816609,0.016667,疑似蹲下/起立,0.702041,0.195114,0.949437,4.373727,1.161575,0.063833,0.000000,0
1783540352.631,left_wave,13333,0.558506,3.740644,0.671126,0.033333,疑似蹲下/起立,0.703827,0.200215,0.949437,4.373727,1.161575,0.063667,0.000000,0
1783540352.663,left_wave,13334,0.428293,3.711904,0.558934,0.033333,疑似蹲下/起立,0.705302,0.204430,0.949437,4.373727,1.161575,0.063333,0.000000,0
1783540352.689,left_wave,13335,0.250130,3.685643,0.364622,0.016667,疑似蹲下/起立,0.706177,0.206931,0.949437,4.373727,1.161575,0.062917,0.000000,0
1783540352.724,left_wave,13336,0.134323,3.668573,0.238319,0.016667,疑似蹲下/起立,0.706648,0.208275,0.949437,4.373727,1.161575,0.062083,0.000000,0
1783540352.747,left_wave,13337,0.059049,3.665057,0.156222,0.058333,疑似蹲下/起立,0.706854,0.208865,0.949437,4.373727,1.161575,0.061833,0.000000,0
1783540352.775,left_wave,13338,0.103646,3.669342,0.224247,0.116667,疑似蹲下/起立,0.707202,0.209858,0.949437,4.373727,1.161575,0.062167,0.000000,0
1783540352.815,left_wave,13339,0.183498,3.709700,0.343786,0.083333,疑似蹲下/起立,0.707791,0.211541,0.949437,4.373727,1.161575,0.062417,0.000000,0
1783540352.838,left_wave,13340,0.364056,3.735933,0.551503,0.025000,疑似蹲下/起立,0.708945,0.214838,0.949437,4.373727,1.161575,0.061750,0.000000,0
1783540352.870,left_wave,13341,0.552735,3.797842,0.780860,0.058333,疑似蹲下/起立,0.710691,0.219827,0.949437,4.373727,1.161575,0.061500,0.000000,0
1783540352.901,left_wave,13342,0.798054,3.838569,0.979933,0.050000,疑似蹲下/起立,0.713276,0.227212,0.949437,4.373727,1.161575,0.061417,0.000000,0
1783540352.929,left_wave,13343,0.957512,3.865042,1.109330,0.025000,疑似蹲下/起立,0.721639,0.236277,0.957512,4.373727,1.161575,0.060917,0.000000,0
1783540352.958,left_wave,13344,1.061159,3.882249,1.193438,0.025000,疑似蹲下/起立,0.739723,0.246708,1.061159,4.373727,1.193438,0.060417,0.000000,0
1783540352.989,left_wave,13345,1.005893,3.790635,1.198118,0.000000,疑似蹲下/起立,0.749799,0.256767,1.061159,4.373727,1.198118,0.059833,0.000000,0
1783540353.016,left_wave,13346,0.965077,3.598167,1.117203,0.000000,疑似蹲下/起立,0.757028,0.266418,1.061159,4.373727,1.198118,0.059250,0.000000,0
1783540353.047,left_wave,13347,0.938547,3.272954,0.976741,0.000000,疑似蹲下/起立,0.762596,0.275803,1.061159,4.373727,1.198118,0.058667,0.000000,0
1783540353.076,left_wave,13348,0.592533,3.032473,0.634104,0.000000,疑似蹲下/起立,0.764670,0.281729,1.061159,4.373727,1.198118,0.058000,0.000000,0
1783540353.112,left_wave,13349,0.367624,2.876159,0.411390,0.000000,疑似蹲下/起立,0.765957,0.285405,1.061159,4.373727,1.198118,0.057250,0.000000,0
1783540353.141,left_wave,13350,0.210228,2.769996,0.265631,0.000000,疑似蹲下/起立,0.766692,0.287507,1.061159,4.373727,1.198118,0.056500,0.000000,0
1783540353.172,left_wave,13351,0.107920,2.692874,0.170888,0.000000,疑似蹲下/起立,0.767070,0.288586,1.061159,4.373727,1.198118,0.055833,0.000000,0
1783540353.198,left_wave,13352,0.052626,2.621756,0.110299,0.000000,疑似蹲下/起立,0.767254,0.289113,1.061159,4.373727,1.198118,0.054833,0.000000,0
1783540353.231,left_wave,13353,0.029036,2.569530,0.116787,0.000000,疑似蹲下/起立,0.767356,0.289403,1.061159,4.373727,1.198118,0.054167,0.000000,0
1783540353.258,left_wave,13354,0.043455,2.515554,0.129684,0.000000,疑似蹲下/起立,0.767508,0.289838,1.061159,4.373727,1.198118,0.053083,0.000000,0
1783540353.287,left_wave,13355,0.098031,2.475302,0.141025,0.000000,疑似蹲下/起立,0.767851,0.290818,1.061159,4.373727,1.198118,0.052417,0.000000,0
1783540353.326,left_wave,13356,0.179883,2.423895,0.274336,0.000000,疑似蹲下/起立,0.768481,0.292617,1.061159,4.373727,1.198118,0.051583,0.000000,0
1783540353.348,left_wave,13357,0.288044,2.335129,0.360988,0.008333,疑似蹲下/起立,0.769434,0.295341,1.061159,4.373727,1.198118,0.051083,0.000000,0
1783540353.381,left_wave,13358,0.393582,2.275386,0.431993,0.008333,疑似蹲下/起立,0.770698,0.298952,1.061159,4.373727,1.198118,0.050583,0.000000,0
1783540353.408,left_wave,13359,0.462182,2.199997,0.478147,0.000000,疑似蹲下/起立,0.772217,0.303293,1.061159,4.373727,1.198118,0.049917,0.000000,0
1783540353.441,left_wave,13360,0.506772,2.150708,0.508146,0.000000,疑似蹲下/起立,0.773849,0.307954,1.061159,4.373727,1.198118,0.049167,0.000000,0
1783540353.469,left_wave,13361,0.518007,2.118671,0.527646,0.000000,疑似蹲下/起立,0.775662,0.313134,1.061159,4.373727,1.198118,0.048583,0.000000,0
1783540353.498,left_wave,13362,0.507825,2.098132,0.519577,0.000000,疑似蹲下/起立,0.777439,0.318212,1.061159,4.373727,1.198118,0.047833,0.000000,0
1783540353.532,left_wave,13363,0.359923,2.089842,0.414907,0.000000,疑似蹲下/起立,0.778699,0.321812,1.061159,4.373727,1.198118,0.046917,0.000000,0
1783540353.560,left_wave,13364,0.263786,2.107549,0.346871,0.000000,疑似蹲下/起立,0.779622,0.324450,1.061159,4.373727,1.198118,0.046000,0.000000,0
1783540353.587,left_wave,13365,0.201298,2.119059,0.302648,0.100000,疑似蹲下/起立,0.780327,0.326463,1.061159,4.373727,1.198118,0.046333,0.000000,0
1783540353.624,left_wave,13366,0.273005,2.218352,0.375592,0.058333,疑似蹲下/起立,0.780957,0.328263,1.061159,4.373727,1.198118,0.046167,0.000000,0
1783540353.651,left_wave,13367,0.366058,2.366323,0.446920,0.041667,疑似蹲下/起立,0.781970,0.331156,1.061159,4.373727,1.198118,0.046083,0.000000,0
1783540353.679,left_wave,13368,0.540728,2.679253,0.493283,0.050000,疑似蹲下/起立,0.783397,0.335235,1.061159,4.373727,1.198118,0.045917,0.000000,0
1783540353.709,left_wave,13369,0.704017,2.985242,0.642995,0.066667,疑似蹲下/起立,0.785498,0.341236,1.061159,4.373727,1.198118,0.045917,0.000000,0
1783540353.741,left_wave,13370,0.896776,3.184135,0.976617,0.050000,疑似蹲下/起立,0.788338,0.349353,1.061159,4.373727,1.198118,0.045750,0.000000,0
1783540353.775,left_wave,13371,1.022069,3.313415,1.193472,0.033333,疑似蹲下/起立,0.796226,0.358844,1.061159,4.373727,1.198118,0.045417,0.000000,0
1783540353.797,left_wave,13372,1.016888,3.294863,1.098117,0.025000,疑似蹲下/起立,0.803865,0.368364,1.061159,4.373727,1.198118,0.044833,0.000000,0
1783540353.831,left_wave,13373,0.965375,3.243590,0.951571,0.033333,疑似蹲下/起立,0.809224,0.377419,1.061159,4.373727,1.198118,0.044500,0.000000,0
1783540353.858,left_wave,13374,0.931892,3.173709,0.940882,0.025000,疑似蹲下/起立,0.812691,0.385520,1.061159,4.373727,1.198118,0.044083,0.000000,0
1783540353.893,left_wave,13375,0.910128,3.128286,0.849368,0.008333,疑似蹲下/起立,0.815217,0.392737,1.061159,4.373727,1.198118,0.043417,0.000000,0
1783540353.918,left_wave,13376,0.774351,3.098761,0.784164,0.000000,疑似蹲下/起立,0.817117,0.398164,1.061159,4.373727,1.198118,0.042750,0.000000,0
1783540353.948,left_wave,13377,0.686096,3.079570,0.741782,0.000000,疑似蹲下/起立,0.818609,0.402427,1.061159,4.373727,1.198118,0.042083,0.000000,0
1783540353.979,left_wave,13378,0.628730,3.097445,0.714234,0.008333,疑似蹲下/起立,0.819836,0.405934,1.061159,4.373727,1.198118,0.041167,0.000000,0
1783540354.009,left_wave,13379,0.591442,3.109063,0.696327,0.008333,疑似蹲下/起立,0.821043,0.409383,1.061159,4.373727,1.198118,0.040583,0.000000,0
1783540354.039,left_wave,13380,0.567205,3.116615,0.684688,0.000000,疑似蹲下/起立,0.822426,0.413333,1.061159,4.373727,1.198118,0.040000,0.000000,0
1783540354.067,left_wave,13381,0.528359,3.121524,0.628154,0.008333,疑似蹲下/起立,0.823841,0.417377,1.061159,4.373727,1.198118,0.039333,0.000000,0
1783540354.134,left_wave,13382,0.503109,3.036968,0.591407,0.016667,疑似蹲下/起立,0.825279,0.421484,1.061159,4.373727,1.198118,0.038583,0.000000,0
1783540354.163,left_wave,13383,0.533854,2.982006,0.638106,0.066667,疑似蹲下/起立,0.826895,0.426102,1.061159,4.373727,1.198118,0.038583,0.000000,0
1783540354.190,left_wave,13384,0.671902,2.946281,0.747435,0.041667,疑似蹲下/起立,0.829081,0.432347,1.061159,4.373727,1.198118,0.038333,0.000000,0
1783540354.226,left_wave,13385,0.596412,2.915362,0.668940,0.000000,疑似蹲下/起立,0.831058,0.437996,1.061159,4.373727,1.198118,0.037500,0.000000,0
1783540354.248,left_wave,13386,0.611827,2.795499,0.669962,0.000000,疑似蹲下/起立,0.832940,0.443373,1.061159,4.373727,1.198118,0.036917,0.000000,0
1783540354.282,left_wave,13387,0.621847,2.715968,0.670626,0.000000,疑似蹲下/起立,0.834760,0.448572,1.061159,4.373727,1.198118,0.036333,0.000000,0
1783540354.315,left_wave,13388,0.742508,2.615372,0.774764,0.000000,疑似蹲下/起立,0.837132,0.455350,1.061159,4.373727,1.198118,0.035417,0.000000,0
1783540354.343,left_wave,13389,0.820937,2.549985,1.003246,0.008333,疑似蹲下/起立,0.839882,0.463208,1.061159,4.373727,1.198118,0.034833,0.000000,0
1783540354.370,left_wave,13390,0.871917,2.507483,1.151759,0.091667,疑似蹲下/起立,0.842890,0.471803,1.061159,4.373727,1.198118,0.035083,0.000000,0
1783540354.407,left_wave,13391,0.812231,2.479857,1.159833,0.141667,疑似蹲下/起立,0.845733,0.479925,1.061159,4.373727,1.198118,0.035833,0.000000,0
1783540354.429,left_wave,13392,0.840048,2.773682,1.165081,0.133333,疑似蹲下/起立,0.848673,0.488326,1.061159,4.373727,1.198118,0.036250,0.000000,0
1783540354.457,left_wave,13393,0.858130,3.479406,1.168492,0.141667,疑似蹲下/起立,0.851677,0.496907,1.061159,4.373727,1.198118,0.036833,0.000000,0
1783540354.490,left_wave,13394,0.869882,4.084461,1.170710,0.141667,疑似蹲下/起立,0.854722,0.505606,1.061159,4.373727,1.198118,0.037500,0.000000,0
1783540354.547,left_wave,13395,0.810909,4.556520,1.131473,0.133333,疑似蹲下/起立,0.857560,0.513715,1.061159,4.556520,1.198118,0.038083,0.000000,0
1783540354.577,left_wave,13396,0.772576,4.863359,1.105969,0.125000,疑似蹲下/起立,0.860264,0.521441,1.061159,4.863359,1.198118,0.038417,0.000000,0
